day,site,waterLevel
2017-11-10,ND Upland Well 1,0.29997693751588306
2017-11-10,ND Wetland Well Shallow,0.2816922025647674
2017-11-10,QB Upland Well 1,0.4806614941206121
2017-11-10,TB Upland Well 2,0.43870364845981885
2017-11-10,TB Upland Well 3,0.5600106156438733
2017-11-10,TB Wetland Well Shallow,0.3537340124279724
2017-11-11,BB Wetland Well Shallow,0.31413761649785465
2017-11-11,DB Wetland Well Shallow,0.41409862794229907
2017-11-11,DF Wetland Well Shallow,0.3917509606746596
2017-11-11,DK Upland Well 1,0.07509652376133166
2017-11-11,DK Wetland Well Shallow,0.21486924160896587
2017-11-11,GR Wetland Well Shallow,0.07865470858333333
2017-11-11,ND Upland Well 1,0.28419705153230357
2017-11-11,ND Wetland Well Shallow,0.2815381093034103
2017-11-11,QB Upland Well 1,0.4630641696786993
2017-11-11,TB Upland Well 2,0.41915079847623943
2017-11-11,TB Upland Well 3,0.5280571915075161
2017-11-11,TB Wetland Well Shallow,0.3556537039027263
2017-11-12,BB Wetland Well Shallow,0.3146970635843507
2017-11-12,DB Wetland Well Shallow,0.4188258264593507
2017-11-12,DF Wetland Well Shallow,0.39008224874726666
2017-11-12,DK Upland Well 1,0.08492019786171658
2017-11-12,DK Wetland Well Shallow,0.20296296576490624
2017-11-12,GR Wetland Well Shallow,0.069576689375
2017-11-12,ND Upland Well 1,0.2914363727576885
2017-11-12,ND Wetland Well Shallow,0.2821772220149062
2017-11-12,QB Upland Well 1,0.45279758943186177
2017-11-12,TB Upland Well 2,0.4218686528960688
2017-11-12,TB Upland Well 3,0.5250309773301232
2017-11-12,TB Wetland Well Shallow,0.35843741523922223
2017-11-13,BB Wetland Well Shallow,0.32204357001634937
2017-11-13,DB Wetland Well Shallow,0.4332887746552383
2017-11-13,DF Wetland Well Shallow,0.39397870251259864
2017-11-13,DK Upland Well 1,0.09994399205760401
2017-11-13,DK Wetland Well Shallow,0.21247212836357168
2017-11-13,GR Wetland Well Shallow,0.08358601908333334
2017-11-13,ND Upland Well 1,0.3029538172452428
2017-11-13,ND Wetland Well Shallow,0.29286685214134933
2017-11-13,QB Upland Well 1,0.45793505659997186
2017-11-13,TB Upland Well 2,0.4332890823558453
2017-11-13,TB Upland Well 3,0.5457397105260107
2017-11-13,TB Wetland Well Shallow,0.36837641814344313
2017-11-14,BB Wetland Well Shallow,0.3331460598634237
2017-11-14,DB Wetland Well Shallow,0.4479471839328681
2017-11-14,DF Wetland Well Shallow,0.3980412295957841
2017-11-14,DK Upland Well 1,0.11770263339078946
2017-11-14,DK Wetland Well Shallow,0.22365499197453498
2017-11-14,GR Wetland Well Shallow,0.08467964616666666
2017-11-14,ND Upland Well 1,0.3153773401895395
2017-11-14,ND Wetland Well Shallow,0.30364147368286826
2017-11-14,QB Upland Well 1,0.4616668828220459
2017-11-14,TB Upland Well 2,0.4589530321751418
2017-11-14,TB Upland Well 3,0.5698900134703074
2017-11-14,TB Wetland Well Shallow,0.3801215440321842
2017-11-15,BB Wetland Well Shallow,0.3349348634383882
2017-11-15,DB Wetland Well Shallow,0.45245948967449917
2017-11-15,DF Wetland Well Shallow,0.3962369364485265
2017-11-15,DK Upland Well 1,0.12375832784075401
2017-11-15,DK Wetland Well Shallow,0.2157922165633884
2017-11-15,GR Wetland Well Shallow,0.07568338856521739
2017-11-15,ND Upland Well 1,0.32434560988950384
2017-11-15,ND Wetland Well Shallow,0.30497175732727694
2017-11-15,QB Upland Well 1,0.4559887158831217
2017-11-15,TB Upland Well 2,0.4612194754306618
2017-11-15,TB Upland Well 3,0.5582068287536052
2017-11-15,TB Wetland Well Shallow,0.38416470775992645
2017-11-16,BB Wetland Well Shallow,0.33662163895353747
2017-11-16,DB Wetland Well Shallow,0.4607411626618709
2017-11-16,DF Wetland Well Shallow,0.39514072613034246
2017-11-16,DK Upland Well 1,0.13345592453645894
2017-11-16,DK Wetland Well Shallow,0.21198418837020438
2017-11-16,GR Wetland Well Shallow,0.07055938958333333
2017-11-16,ND Upland Well 1,0.3355108244324309
2017-11-16,ND Wetland Well Shallow,0.310166652897982
2017-11-16,QB Upland Well 1,0.45612395909271536
2017-11-16,TB Upland Well 2,0.4656616193624779
2017-11-16,TB Upland Well 3,0.5575730331298656
2017-11-16,TB Wetland Well Shallow,0.38770645309452023
2017-11-17,BB Wetland Well Shallow,0.3332604639433836
2017-11-17,DB Wetland Well Shallow,0.4679114292072725
2017-11-17,DF Wetland Well Shallow,0.3937053348285219
2017-11-17,DK Upland Well 1,0.11401858047074945
2017-11-17,DK Wetland Well Shallow,0.20694189163782825
2017-11-17,GR Wetland Well Shallow,0.059846846791666665
2017-11-17,ND Upland Well 1,0.32258127675561044
2017-11-17,ND Wetland Well Shallow,0.3159783549850503
2017-11-17,QB Upland Well 1,0.449675298527006
2017-11-17,TB Upland Well 2,0.4470588169773239
2017-11-17,TB Upland Well 3,0.530192849216934
2017-11-17,TB Wetland Well Shallow,0.38683438627881084
2017-11-18,BB Wetland Well Shallow,0.3305000432174019
2017-11-18,DB Wetland Well Shallow,0.46130439803684636
2017-11-18,DF Wetland Well Shallow,0.3890432071164291
2017-11-18,DK Upland Well 1,0.11986912863365665
2017-11-18,DK Wetland Well Shallow,0.1887507704535132
2017-11-18,GR Wetland Well Shallow,0.05290318154166666
2017-11-18,ND Upland Well 1,0.3270647627935176
2017-11-18,ND Wetland Well Shallow,0.3060958273840685
2017-11-18,QB Upland Well 1,0.43641813505102434
2017-11-18,TB Upland Well 2,0.4492691771818978
2017-11-18,TB Upland Well 3,0.5329814048242856
2017-11-18,TB Wetland Well Shallow,0.3871225034694957
2017-11-19,BB Wetland Well Shallow,0.33088947716469475
2017-11-19,DB Wetland Well Shallow,0.4757040058313613
2017-11-19,DF Wetland Well Shallow,0.3873276982164996
2017-11-19,DK Upland Well 1,0.12990872528928282
2017-11-19,DK Wetland Well Shallow,0.20346231342858373
2017-11-19,GR Wetland Well Shallow,0.07873156933333333
2017-11-19,ND Upland Well 1,0.3398777854074771
2017-11-19,ND Wetland Well Shallow,0.3184365213591392
2017-11-19,QB Upland Well 1,0.453993037623317
2017-11-19,TB Upland Well 2,0.4589235462819684
2017-11-19,TB Upland Well 3,0.5534943756465783
2017-11-19,TB Wetland Well Shallow,0.3889547704028996
2017-11-20,BB Wetland Well Shallow,0.3355720357328395
2017-11-20,DB Wetland Well Shallow,0.4843588694967284
2017-11-20,DF Wetland Well Shallow,0.39106701578464437
2017-11-20,DK Upland Well 1,0.12056376060742756
2017-11-20,DK Wetland Well Shallow,0.21399232887172853
2017-11-20,GR Wetland Well Shallow,0.07802769479166667
2017-11-20,ND Upland Well 1,0.32477565155895516
2017-11-20,ND Wetland Well Shallow,0.32882844971895064
2017-11-20,QB Upland Well 1,0.4528334503581285
2017-11-20,TB Upland Well 2,0.45931974015566873
2017-11-20,TB Upland Well 3,0.5427405686452788
2017-11-20,TB Wetland Well Shallow,0.3958141479154888
2017-11-21,BB Wetland Well Shallow,0.33659162051796754
2017-11-21,DB Wetland Well Shallow,0.4835964227679675
2017-11-21,DF Wetland Well Shallow,0.39084558716699463
2017-11-21,DK Upland Well 1,0.13339793461477786
2017-11-21,DK Wetland Well Shallow,0.20393414294852327
2017-11-21,GR Wetland Well Shallow,0.06733574387499999
2017-11-21,ND Upland Well 1,0.33698206044130535
2017-11-21,ND Wetland Well Shallow,0.3263289382957453
2017-11-21,QB Upland Well 1,0.4449974042682565
2017-11-21,TB Upland Well 2,0.45729078702413006
2017-11-21,TB Upland Well 3,0.5346616309165177
2017-11-21,TB Wetland Well Shallow,0.3979380752978391
2017-11-22,BB Wetland Well Shallow,0.3370100607947395
2017-11-22,DB Wetland Well Shallow,0.49003368953085064
2017-11-22,DF Wetland Well Shallow,0.3901030337354333
2017-11-22,DK Upland Well 1,0.1400664087248831
2017-11-22,DK Wetland Well Shallow,0.20347201251696184
2017-11-22,GR Wetland Well Shallow,0.06902829416666667
2017-11-22,ND Upland Well 1,0.3487689624402996
2017-11-22,ND Wetland Well Shallow,0.3308602492391838
2017-11-22,QB Upland Well 1,0.44788831147558406
2017-11-22,TB Upland Well 2,0.45913931378701317
2017-11-22,TB Upland Well 3,0.5367721690682897
2017-11-22,TB Wetland Well Shallow,0.4004044532412777
2017-11-23,BB Wetland Well Shallow,0.3365708918679142
2017-11-23,DB Wetland Well Shallow,0.49407881011791416
2017-11-23,DF Wetland Well Shallow,0.38971201825305257
2017-11-23,DK Upland Well 1,0.1319612822563912
2017-11-23,DK Wetland Well Shallow,0.20180740924291427
2017-11-23,GR Wetland Well Shallow,0.061697483166666664
2017-11-23,ND Upland Well 1,0.33939555922180764
2017-11-23,ND Wetland Well Shallow,0.3338516591595808
2017-11-23,QB Upland Well 1,0.44289864204875895
2017-11-23,TB Upland Well 2,0.4562124529435212
2017-11-23,TB Upland Well 3,0.5284213184053534
2017-11-23,TB Wetland Well Shallow,0.4025029000227857
2017-11-24,BB Wetland Well Shallow,0.3363050265321442
2017-11-24,DB Wetland Well Shallow,0.49584317897658853
2017-11-24,DF Wetland Well Shallow,0.3874768186672825
2017-11-24,DK Upland Well 1,0.1353483513789546
2017-11-24,DK Wetland Well Shallow,0.1963062731015888
2017-11-24,GR Wetland Well Shallow,0.052354962
2017-11-24,ND Upland Well 1,0.3447859532610375
2017-11-24,ND Wetland Well Shallow,0.3351047517404775
2017-11-24,QB Upland Well 1,0.436738228601878
2017-11-24,TB Upland Well 2,0.4571649405660845
2017-11-24,TB Upland Well 3,0.5262487891112501
2017-11-24,TB Wetland Well Shallow,0.40355629743701577
2017-11-25,BB Wetland Well Shallow,0.33589508981115795
2017-11-25,DB Wetland Well Shallow,0.4973197242556024
2017-11-25,DF Wetland Well Shallow,0.3863452884185184
2017-11-25,DK Upland Well 1,0.14251762518574598
2017-11-25,DK Wetland Well Shallow,0.19027548395004687
2017-11-25,GR Wetland Well Shallow,0.04701058291666667
2017-11-25,ND Upland Well 1,0.35074891247060697
2017-11-25,ND Wetland Well Shallow,0.3355463520333802
2017-11-25,QB Upland Well 1,0.434702759061447
2017-11-25,TB Upland Well 2,0.45997774392843155
2017-11-25,TB Upland Well 3,0.5300133311402638
2017-11-25,TB Wetland Well Shallow,0.405527123660474
2017-11-26,BB Wetland Well Shallow,0.33166031685470604
2017-11-26,DB Wetland Well Shallow,0.5031005136741504
2017-11-26,DF Wetland Well Shallow,0.38188532729539987
2017-11-26,DK Upland Well 1,0.12468764777096075
2017-11-26,DK Wetland Well Shallow,0.18752072127137284
2017-11-26,GR Wetland Well Shallow,0.03941442033333333
2017-11-26,ND Upland Well 1,0.33969440794471056
2017-11-26,ND Wetland Well Shallow,0.34056482993803927
2017-11-26,QB Upland Well 1,0.43153798396610604
2017-11-26,TB Upland Well 2,0.44408735893031304
2017-11-26,TB Upland Well 3,0.5111335378227008
2017-11-26,TB Wetland Well Shallow,0.4018963931762443
2017-11-27,BB Wetland Well Shallow,0.3293371720600884
2017-11-27,DB Wetland Well Shallow,0.5019061422684218
2017-11-27,DF Wetland Well Shallow,0.3798581845563378
2017-11-27,DK Upland Well 1,0.11563293469856543
2017-11-27,DK Wetland Well Shallow,0.1788993891989775
2017-11-27,GR Wetland Well Shallow,0.029820870958333332
2017-11-27,ND Upland Well 1,0.3316197590945374
2017-11-27,ND Wetland Well Shallow,0.34036858029619954
2017-11-27,QB Upland Well 1,0.4232749701714888
2017-11-27,TB Upland Well 2,0.4329029181495843
2017-11-27,TB Upland Well 3,0.501552677555861
2017-11-27,TB Wetland Well Shallow,0.39972266568718223
2017-11-28,BB Wetland Well Shallow,0.32539578056176227
2017-11-28,DB Wetland Well Shallow,0.5013708988256511
2017-11-28,DF Wetland Well Shallow,0.3774145068080117
2017-11-28,DK Upland Well 1,0.10300657379746157
2017-11-28,DK Wetland Well Shallow,0.1703614681728735
2017-11-28,GR Wetland Well Shallow,0.020257052375
2017-11-28,ND Upland Well 1,0.32174062301287804
2017-11-28,ND Wetland Well Shallow,0.34006737675620674
2017-11-28,QB Upland Well 1,0.416219891978718
2017-11-28,TB Upland Well 2,0.42151580030403596
2017-11-28,TB Upland Well 3,0.49025478521031257
2017-11-28,TB Wetland Well Shallow,0.39784833160552274
2017-11-29,BB Wetland Well Shallow,0.32406155708254875
2017-11-29,DB Wetland Well Shallow,0.4985343586936598
2017-11-29,DF Wetland Well Shallow,0.37538949384268694
2017-11-29,DK Upland Well 1,0.11081477744324787
2017-11-29,DK Wetland Well Shallow,0.15895629954482376
2017-11-29,GR Wetland Well Shallow,0.013571240291666667
2017-11-29,ND Upland Well 1,0.33119312515866434
2017-11-29,ND Wetland Well Shallow,0.3366203530908594
2017-11-29,P-26 Deep Well,-0.8860366416490694
2017-11-29,QB Upland Well 1,0.4131192160411709
2017-11-29,TB Upland Well 2,0.42544588132482236
2017-11-29,TB Upland Well 3,0.4953058500922101
2017-11-29,TB Wetland Well Shallow,0.39585553771756193
2017-11-30,BB Wetland Well Shallow,0.3151486623272157
2017-11-30,DB Wetland Well Shallow,0.4963698843477761
2017-11-30,DF Wetland Well Shallow,0.374191418212354
2017-11-30,DK Upland Well 1,0.10309049381291491
2017-11-30,DK Wetland Well Shallow,0.1519912887438825
2017-11-30,GR Wetland Well Shallow,0.005461627041666667
2017-11-30,ND Upland Well 1,0.3252448538616647
2017-11-30,ND Wetland Well Shallow,0.3375811066744379
2017-11-30,P-26 Deep Well,-0.8759235610510897
2017-11-30,QB Upland Well 1,0.4083418523969492
2017-11-30,TB Upland Well 2,0.41967145812504486
2017-11-30,TB Upland Well 3,0.48871104798965487
2017-11-30,TB Wetland Well Shallow,0.3869985871765318
2017-12-01,BB Upland Well 1,0.45348748177736226
2017-12-01,BB Wetland Well Shallow,0.312541523882108
2017-12-01,DB Upland Well 1,0.578314929362393
2017-12-01,DB Wetland Well Shallow,0.4984808644515524
2017-12-01,DF Wetland Well Shallow,0.3695391746561352
2017-12-01,DK Upland Well 1,0.10196796854836286
2017-12-01,DK Wetland Well Shallow,0.14991596260433046
2017-12-01,GR Wetland Well Shallow,-6.010967916666668e-4
2017-12-01,ND Upland Well 1,0.32596950888877935
2017-12-01,ND Wetland Well Shallow,0.33902841743766354
2017-12-01,P-26 Deep Well,-0.8619074931489751
2017-12-01,QB Upland Well 1,0.40551306647961954
2017-12-01,QB Wetland Well Shallow,0.25394523498996235
2017-12-01,TB Upland Well 2,0.4172519764854928
2017-12-01,TB Upland Well 3,0.48334429229454723
2017-12-01,TB Wetland Well Shallow,0.38554890174531303
2017-12-02,BB Upland Well 1,0.4422566178483425
2017-12-02,BB Wetland Well Shallow,0.30438405643729766
2017-12-02,DB Upland Well 1,0.5688889399780405
2017-12-02,DB Wetland Well Shallow,0.4943162381317419
2017-12-02,DF Wetland Well Shallow,0.3690175688502137
2017-12-02,DK Upland Well 1,0.09213575263133018
2017-12-02,DK Wetland Well Shallow,0.14407233897896454
2017-12-02,GR Wetland Well Shallow,-0.012471795666666667
2017-12-02,ND Upland Well 1,0.31437438120785777
2017-12-02,ND Wetland Well Shallow,0.33682923060396425
2017-12-02,P-26 Deep Well,-0.8722499231354522
2017-12-02,QB Upland Well 1,0.3978095160625868
2017-12-02,QB Wetland Well Shallow,0.24887407400674216
2017-12-02,TB Upland Well 2,0.40876274597123796
2017-12-02,TB Upland Well 3,0.47456047600251455
2017-12-02,TB Wetland Well Shallow,0.38116970934216926
2017-12-03,BB Upland Well 1,0.4401233268463744
2017-12-03,BB Wetland Well Shallow,0.30535524632421823
2017-12-03,DB Upland Well 1,0.5698604839344055
2017-12-03,DB Wetland Well Shallow,0.493261796726996
2017-12-03,DF Wetland Well Shallow,0.3662136703204677
2017-12-03,DK Upland Well 1,0.09260841274047289
2017-12-03,DK Wetland Well Shallow,0.13964680239366284
2017-12-03,GR Wetland Well Shallow,-0.02123592725
2017-12-03,ND Upland Well 1,0.31702350619200065
2017-12-03,ND Wetland Well Shallow,0.3352836948797737
2017-12-03,P-26 Deep Well,-0.8751327791513094
2017-12-03,QB Upland Well 1,0.39464057193561847
2017-12-03,QB Wetland Well Shallow,0.24689444914366276
2017-12-03,TB Upland Well 2,0.40803971356649194
2017-12-03,TB Upland Well 3,0.47398650683387955
2017-12-03,TB Wetland Well Shallow,0.3792346972290898
2017-12-04,BB Upland Well 1,0.4280039623112697
2017-12-04,BB Wetland Well Shallow,0.30327658309466915
2017-12-04,DB Upland Well 1,0.5536526795243008
2017-12-04,DB Wetland Well Shallow,0.492499209622447
2017-12-04,DF Wetland Well Shallow,0.36229844888258517
2017-12-04,DK Upland Well 1,0.07908233030259054
2017-12-04,DK Wetland Well Shallow,0.13644432274744703
2017-12-04,GR Wetland Well Shallow,-0.03306154683333334
2017-12-04,ND Upland Well 1,0.3052497134346736
2017-12-04,ND Wetland Well Shallow,0.33499556083078025
2017-12-04,P-26 Deep Well,-0.8867691929641919
2017-12-04,QB Upland Well 1,0.38917629667829157
2017-12-04,QB Wetland Well Shallow,0.244539611747447
2017-12-04,TB Upland Well 2,0.39823560912860945
2017-12-04,TB Upland Well 3,0.46272080372933055
2017-12-04,TB Wetland Well Shallow,0.3776035777773185
2017-12-05,BB Upland Well 1,0.4339751271451266
2017-12-05,BB Wetland Well Shallow,0.2956291748868594
2017-12-05,DB Upland Well 1,0.5676622829553799
2017-12-05,DB Wetland Well Shallow,0.48689230362297053
2017-12-05,DF Wetland Well Shallow,0.3624430469386644
2017-12-05,DK Upland Well 1,0.0898493657614475
2017-12-05,DK Wetland Well Shallow,0.12713491256741513
2017-12-05,GR Wetland Well Shallow,-0.0326575
2017-12-05,ND Upland Well 1,0.31479025233797514
2017-12-05,ND Wetland Well Shallow,0.32949098090074846
2017-12-05,P-26 Deep Well,-0.8865877716858905
2017-12-05,QB Upland Well 1,0.3851336694843707
2017-12-05,QB Wetland Well Shallow,0.23614865770630394
2017-12-05,TB Upland Well 2,0.40806117393468866
2017-12-05,TB Upland Well 3,0.4748088722854098
2017-12-05,TB Wetland Well Shallow,0.3707135241111755
2017-12-06,BB Upland Well 1,0.4672117846959807
2017-12-06,BB Wetland Well Shallow,0.3054246648682689
2017-12-06,DB Upland Well 1,0.5808239111451229
2017-12-06,DB Wetland Well Shallow,0.4970308868960467
2017-12-06,DF Wetland Well Shallow,0.36596902926729613
2017-12-06,DK Upland Well 1,0.09420918163174591
2017-12-06,DK Wetland Well Shallow,0.1448410220766024
2017-12-06,GR Wetland Well Shallow,0.019478396708333335
2017-12-06,ND Upland Well 1,0.3223016403332735
2017-12-06,ND Wetland Well Shallow,0.33702715375715786
2017-12-06,P-26 Deep Well,-0.8694453407322588
2017-12-06,QB Upland Well 1,0.4030005265213357
2017-12-06,QB Wetland Well Shallow,0.2507435590071579
2017-12-06,TB Upland Well 2,0.41954946992998704
2017-12-06,TB Upland Well 3,0.4869840630029303
2017-12-06,TB Wetland Well Shallow,0.3808832654953627
2017-12-07,BB Upland Well 1,0.45111593977089803
2017-12-07,BB Wetland Well Shallow,0.3033088978876308
2017-12-07,DB Upland Well 1,0.5834487799561515
2017-12-07,DB Wetland Well Shallow,0.4955184542487419
2017-12-07,DF Wetland Well Shallow,0.3648439485922135
2017-12-07,DK Upland Well 1,0.09046575741499674
2017-12-07,DK Wetland Well Shallow,0.14107883217929765
2017-12-07,GR Wetland Well Shallow,2.9867962500000004e-4
2017-12-07,ND Upland Well 1,0.3170038512554132
2017-12-07,ND Wetland Well Shallow,0.3350271674848531
2017-12-07,P-26 Deep Well,-0.8704489755878969
2017-12-07,QB Upland Well 1,0.3971514513184756
2017-12-07,QB Wetland Well Shallow,0.24743634834596423
2017-12-07,TB Upland Well 2,0.4242300659354601
2017-12-07,TB Upland Well 3,0.48356461232784786
2017-12-07,TB Wetland Well Shallow,0.37958858555639136
2017-12-08,BB Upland Well 1,0.43434332104924545
2017-12-08,BB Wetland Well Shallow,0.29954337427708927
2017-12-08,DB Upland Well 1,0.5778127074706099
2017-12-08,DB Wetland Well Shallow,0.4951148200132003
2017-12-08,DF Wetland Well Shallow,0.3627956617872275
2017-12-08,DK Upland Well 1,0.08517348636001068
2017-12-08,DK Wetland Well Shallow,0.1348702294020894
2017-12-08,GR Wetland Well Shallow,-0.022301493166666665
2017-12-08,ND Upland Well 1,0.3127121804504271
2017-12-08,ND Wetland Well Shallow,0.33395044723542266
2017-12-08,P-26 Deep Well,-0.8789055652678828
2017-12-08,QB Upland Well 1,0.39157515222992506
2017-12-08,QB Wetland Well Shallow,0.242655353568756
